,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score,holdout_test_score
23,2.237841844558716,0.38761472702026367,0.0015228986740112305,4.208087921142578e-05,"(14,)",0.01,10000,"{'classifier__hidden_layer_sizes': (14,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 10000}",0.511070780399274,0.5121773900399854,0.5116236832546313,0.0005533046743458783,23,0.5608869501999273,0.5477313974591651,0.5543091738295463,0.006577776370381094,0.5130718954248366
24,0.44247663021087646,0.0123215913772583,0.001583099365234375,9.298324584960938e-05,"(14,)",0.001,100,"{'classifier__hidden_layer_sizes': (14,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 100}",0.438475499092559,0.42893493275172667,0.4337086814384308,0.0047702819116015125,104,0.4609233006179571,0.43702359346642466,0.4489734470421909,0.011949853575766223,0.4803921568627451
25,4.398103356361389,0.15809285640716553,0.0015298128128051758,4.017353057861328e-05,"(14,)",0.001,1000,"{'classifier__hidden_layer_sizes': (14,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 1000}",0.4900181488203267,0.495092693565976,0.4925535779150018,0.0025372717032720363,86,0.5143584151217739,0.5103448275862069,0.5123516213539905,0.00200679376778351,0.4852941176470588
26,4.7864638566970825,0.21771132946014404,0.0015510320663452148,5.543231964111328e-05,"(14,)",0.001,10000,"{'classifier__hidden_layer_sizes': (14,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 10000}",0.5005444646098004,0.4976372228280625,0.4990918997457319,0.0014536205072776178,69,0.5238095238095238,0.5150635208711434,0.5194365223403337,0.00437300146919023,0.49673202614379086
27,0.42736732959747314,0.06504476070404053,0.0015716552734375,4.172325134277344e-05,"(15,)",0.1,100,"{'classifier__hidden_layer_sizes': (15,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.5103448275862069,0.5070883315158125,0.5087177624409734,0.0016282476055241055,33,0.5616139585605234,0.5484573502722323,0.5550356544163779,0.006578304144145564,0.5212418300653595
28,0.48967456817626953,0.07686853408813477,0.0015954971313476562,4.0531158447265625e-05,"(15,)",0.1,1000,"{'classifier__hidden_layer_sizes': (15,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 1000}",0.5056261343012705,0.5121773900399854,0.5088993824918271,0.0032756270049625943,31,0.5732460923300617,0.5502722323049002,0.5617591623174809,0.011486930012580776,0.511437908496732
29,0.6568294763565063,0.013413310050964355,0.0016396045684814453,6.008148193359375e-05,"(15,)",0.1,10000,"{'classifier__hidden_layer_sizes': (15,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 10000}",0.5067150635208711,0.5034532897128317,0.5050853614239011,0.001630886473650256,50,0.5754271174118503,0.5459165154264973,0.5606718164191737,0.014755300992676468,0.4950980392156863
30,0.43744027614593506,0.0005751848220825195,0.001627206802368164,1.7881393432617188e-05,"(15,)",0.01,100,"{'classifier__hidden_layer_sizes': (15,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 100}",0.4838475499092559,0.49363867684478374,0.48873955684707593,0.004895562175889462,92,0.5089058524173028,0.5114337568058076,0.5101698046115553,0.0012639521942524046,0.4950980392156863
31,2.4993200302124023,0.16184377670288086,0.0016187429428100586,1.5497207641601562e-06,"(15,)",0.01,1000,"{'classifier__hidden_layer_sizes': (15,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5103448275862069,0.5070883315158125,0.5087177624409734,0.0016282476055241055,33,0.5703380588876772,0.5509981851179674,0.5606681220028222,0.009669936884854902,0.5098039215686274
32,2.7934389114379883,0.19137978553771973,0.0015954971313476562,1.2636184692382812e-05,"(15,)",0.01,10000,"{'classifier__hidden_layer_sizes': (15,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 10000}",0.5136116152450091,0.5092693565976009,0.5114420632037777,0.0021711287507717916,25,0.5677935296255907,0.5557168784029038,0.5617552040142473,0.006038325611343431,0.5130718954248366
