,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score,holdout_test_score
198,0.16636240482330322,0.08528649806976318,0.002628922462463379,0.00013625621795654297,"(48,)",0.1,100,"{'classifier__hidden_layer_sizes': (48,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.41814882032667877,0.41912031988367865,0.4186342172175808,0.00048574965031699486,75,0.4198473282442748,0.4177858439201452,0.41881658608220995,0.0010307421620648072,0.4166666666666667
199,0.09769392013549805,0.0014278888702392578,0.002612590789794922,0.00012421607971191406,"(48,)",0.1,1000,"{'classifier__hidden_layer_sizes': (48,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 1000}",0.41814882032667877,0.4176663031624864,0.4179077370141664,0.0002412585184312489,120,0.4198473282442748,0.41742286751361163,0.4186350978789432,0.0012122303653315791,0.4166666666666667
200,0.10396373271942139,0.023823857307434082,0.002586960792541504,7.784366607666016e-05,"(48,)",0.1,10000,"{'classifier__hidden_layer_sizes': (48,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 10000}",0.41742286751361163,0.4176663031624864,0.41754449691245915,0.00012171779231764841,154,0.4176663031624864,0.41742286751361163,0.417544585338049,0.00012171782443737289,0.4166666666666667
201,0.228582501411438,0.03251087665557861,0.002604842185974121,0.00010097026824951172,"(48,)",0.01,100,"{'classifier__hidden_layer_sizes': (48,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 100}",0.4188747731397459,0.4198473282442748,0.4193606974209953,0.00048627742394221946,44,0.42202835332606325,0.4188747731397459,0.42045156323290456,0.0015767900931586698,0.4215686274509804
202,0.49371111392974854,0.11485111713409424,0.002573251724243164,6.270408630371094e-05,"(48,)",0.01,1000,"{'classifier__hidden_layer_sizes': (48,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.41560798548094374,0.4187568157033806,0.4171812568107519,0.0015744146957510884,213,0.42202835332606325,0.4185117967332123,0.42027007502963776,0.0017582782964254695,0.4199346405228758
203,0.4414675235748291,0.10384154319763184,0.0028189420700073242,0.0003656148910522461,"(48,)",0.01,10000,"{'classifier__hidden_layer_sizes': (48,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 10000}",0.4177858439201452,0.4223918575063613,0.4200871776244097,0.0023030061853750337,36,0.4238458742275536,0.42105263157894735,0.42244925290325047,0.0013966213243031267,0.4199346405228758
204,0.6079539060592651,0.0003548860549926758,0.0026407241821289062,0.00011229515075683594,"(48,)",0.001,100,"{'classifier__hidden_layer_sizes': (48,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 100}",0.4163339382940109,0.41512177390039984,0.415728296403923,0.0006060820368684462,232,0.4271174118502363,0.41960072595281306,0.42335906890152464,0.003758342948711607,0.4411764705882353
205,0.6556458473205566,0.34638047218322754,0.002847433090209961,0.00013828277587890625,"(48,)",0.001,1000,"{'classifier__hidden_layer_sizes': (48,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 1000}",0.426497277676951,0.41475826972010177,0.42063203777697056,0.005869502429540125,28,0.43584151217739003,0.4185117967332123,0.4271766544553012,0.008664857722088859,0.4362745098039216
206,0.5064808130264282,0.11200392246246338,0.002762436866760254,0.0004194974899291992,"(48,)",0.001,10000,"{'classifier__hidden_layer_sizes': (48,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 10000}",0.41960072595281306,0.420574336604871,0.4200871776244097,0.00048680519756747175,36,0.42893493275172667,0.42540834845735026,0.4271716406045385,0.0017632921471882057,0.43137254901960786
207,0.10795557498931885,0.009061455726623535,0.0027043819427490234,0.00018906593322753906,"(49,)",0.1,100,"{'classifier__hidden_layer_sizes': (49,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.41705989110707803,0.4176663031624864,0.4173628768616055,0.00030320594769211095,196,0.4176663031624864,0.41742286751361163,0.417544585338049,0.00012171782443737289,0.4166666666666667
